image_id,card,image_path,mask_path,source_image_id,reference_index,augmentation_index
augmented_card_44744,b_reverse,training_data\augmented_data\card_images\augmented_card_44744.jpg,training_data\augmented_data\card_masks\augmented_card_44744.png,ref_L1000768_card_02,40,744
augmented_card_44745,b_reverse,training_data\augmented_data\card_images\augmented_card_44745.jpg,training_data\augmented_data\card_masks\augmented_card_44745.png,ref_L1000768_card_02,40,745
augmented_card_44746,b_reverse,training_data\augmented_data\card_images\augmented_card_44746.jpg,training_data\augmented_data\card_masks\augmented_card_44746.png,ref_L1000768_card_02,40,746
augmented_card_44747,b_reverse,training_data\augmented_data\card_images\augmented_card_44747.jpg,training_data\augmented_data\card_masks\augmented_card_44747.png,ref_L1000768_card_02,40,747
augmented_card_44748,b_reverse,training_data\augmented_data\card_images\augmented_card_44748.jpg,training_data\augmented_data\card_masks\augmented_card_44748.png,ref_L1000768_card_02,40,748
augmented_card_44749,b_reverse,training_data\augmented_data\card_images\augmented_card_44749.jpg,training_data\augmented_data\card_masks\augmented_card_44749.png,ref_L1000768_card_02,40,749
augmented_card_44750,b_reverse,training_data\augmented_data\card_images\augmented_card_44750.jpg,training_data\augmented_data\card_masks\augmented_card_44750.png,ref_L1000768_card_02,40,750
augmented_card_44751,b_reverse,training_data\augmented_data\card_images\augmented_card_44751.jpg,training_data\augmented_data\card_masks\augmented_card_44751.png,ref_L1000768_card_02,40,751
augmented_card_44752,b_reverse,training_data\augmented_data\card_images\augmented_card_44752.jpg,training_data\augmented_data\card_masks\augmented_card_44752.png,ref_L1000768_card_02,40,752
augmented_card_44753,b_reverse,training_data\augmented_data\card_images\augmented_card_44753.jpg,training_data\augmented_data\card_masks\augmented_card_44753.png,ref_L1000768_card_02,40,753
augmented_card_44754,b_reverse,training_data\augmented_data\card_images\augmented_card_44754.jpg,training_data\augmented_data\card_masks\augmented_card_44754.png,ref_L1000768_card_02,40,754
augmented_card_44755,b_reverse,training_data\augmented_data\card_images\augmented_card_44755.jpg,training_data\augmented_data\card_masks\augmented_card_44755.png,ref_L1000768_card_02,40,755
augmented_card_44756,b_reverse,training_data\augmented_data\card_images\augmented_card_44756.jpg,training_data\augmented_data\card_masks\augmented_card_44756.png,ref_L1000768_card_02,40,756
augmented_card_44757,b_reverse,training_data\augmented_data\card_images\augmented_card_44757.jpg,training_data\augmented_data\card_masks\augmented_card_44757.png,ref_L1000768_card_02,40,757
augmented_card_44758,b_reverse,training_data\augmented_data\card_images\augmented_card_44758.jpg,training_data\augmented_data\card_masks\augmented_card_44758.png,ref_L1000768_card_02,40,758
augmented_card_44759,b_reverse,training_data\augmented_data\card_images\augmented_card_44759.jpg,training_data\augmented_data\card_masks\augmented_card_44759.png,ref_L1000768_card_02,40,759
augmented_card_44760,b_reverse,training_data\augmented_data\card_images\augmented_card_44760.jpg,training_data\augmented_data\card_masks\augmented_card_44760.png,ref_L1000768_card_02,40,760
augmented_card_44761,b_reverse,training_data\augmented_data\card_images\augmented_card_44761.jpg,training_data\augmented_data\card_masks\augmented_card_44761.png,ref_L1000768_card_02,40,761
augmented_card_44762,b_reverse,training_data\augmented_data\card_images\augmented_card_44762.jpg,training_data\augmented_data\card_masks\augmented_card_44762.png,ref_L1000768_card_02,40,762
augmented_card_44763,b_reverse,training_data\augmented_data\card_images\augmented_card_44763.jpg,training_data\augmented_data\card_masks\augmented_card_44763.png,ref_L1000768_card_02,40,763
augmented_card_44764,b_reverse,training_data\augmented_data\card_images\augmented_card_44764.jpg,training_data\augmented_data\card_masks\augmented_card_44764.png,ref_L1000768_card_02,40,764
augmented_card_44765,b_reverse,training_data\augmented_data\card_images\augmented_card_44765.jpg,training_data\augmented_data\card_masks\augmented_card_44765.png,ref_L1000768_card_02,40,765
augmented_card_44766,b_reverse,training_data\augmented_data\card_images\augmented_card_44766.jpg,training_data\augmented_data\card_masks\augmented_card_44766.png,ref_L1000768_card_02,40,766
augmented_card_44767,b_reverse,training_data\augmented_data\card_images\augmented_card_44767.jpg,training_data\augmented_data\card_masks\augmented_card_44767.png,ref_L1000768_card_02,40,767
augmented_card_44768,b_reverse,training_data\augmented_data\card_images\augmented_card_44768.jpg,training_data\augmented_data\card_masks\augmented_card_44768.png,ref_L1000768_card_02,40,768
augmented_card_44769,b_reverse,training_data\augmented_data\card_images\augmented_card_44769.jpg,training_data\augmented_data\card_masks\augmented_card_44769.png,ref_L1000768_card_02,40,769
augmented_card_44770,b_reverse,training_data\augmented_data\card_images\augmented_card_44770.jpg,training_data\augmented_data\card_masks\augmented_card_44770.png,ref_L1000768_card_02,40,770
augmented_card_44771,b_reverse,training_data\augmented_data\card_images\augmented_card_44771.jpg,training_data\augmented_data\card_masks\augmented_card_44771.png,ref_L1000768_card_02,40,771
augmented_card_44772,b_reverse,training_data\augmented_data\card_images\augmented_card_44772.jpg,training_data\augmented_data\card_masks\augmented_card_44772.png,ref_L1000768_card_02,40,772
augmented_card_44773,b_reverse,training_data\augmented_data\card_images\augmented_card_44773.jpg,training_data\augmented_data\card_masks\augmented_card_44773.png,ref_L1000768_card_02,40,773
augmented_card_44774,b_reverse,training_data\augmented_data\card_images\augmented_card_44774.jpg,training_data\augmented_data\card_masks\augmented_card_44774.png,ref_L1000768_card_02,40,774
augmented_card_44775,b_reverse,training_data\augmented_data\card_images\augmented_card_44775.jpg,training_data\augmented_data\card_masks\augmented_card_44775.png,ref_L1000768_card_02,40,775
augmented_card_44776,b_reverse,training_data\augmented_data\card_images\augmented_card_44776.jpg,training_data\augmented_data\card_masks\augmented_card_44776.png,ref_L1000768_card_02,40,776
augmented_card_44777,b_reverse,training_data\augmented_data\card_images\augmented_card_44777.jpg,training_data\augmented_data\card_masks\augmented_card_44777.png,ref_L1000768_card_02,40,777
augmented_card_44778,b_reverse,training_data\augmented_data\card_images\augmented_card_44778.jpg,training_data\augmented_data\card_masks\augmented_card_44778.png,ref_L1000768_card_02,40,778
augmented_card_44779,b_reverse,training_data\augmented_data\card_images\augmented_card_44779.jpg,training_data\augmented_data\card_masks\augmented_card_44779.png,ref_L1000768_card_02,40,779
augmented_card_44780,b_reverse,training_data\augmented_data\card_images\augmented_card_44780.jpg,training_data\augmented_data\card_masks\augmented_card_44780.png,ref_L1000768_card_02,40,780
augmented_card_44781,b_reverse,training_data\augmented_data\card_images\augmented_card_44781.jpg,training_data\augmented_data\card_masks\augmented_card_44781.png,ref_L1000768_card_02,40,781
augmented_card_44782,b_reverse,training_data\augmented_data\card_images\augmented_card_44782.jpg,training_data\augmented_data\card_masks\augmented_card_44782.png,ref_L1000768_card_02,40,782
augmented_card_44783,b_reverse,training_data\augmented_data\card_images\augmented_card_44783.jpg,training_data\augmented_data\card_masks\augmented_card_44783.png,ref_L1000768_card_02,40,783
augmented_card_44784,b_reverse,training_data\augmented_data\card_images\augmented_card_44784.jpg,training_data\augmented_data\card_masks\augmented_card_44784.png,ref_L1000768_card_02,40,784
augmented_card_44785,b_reverse,training_data\augmented_data\card_images\augmented_card_44785.jpg,training_data\augmented_data\card_masks\augmented_card_44785.png,ref_L1000768_card_02,40,785
augmented_card_44786,b_reverse,training_data\augmented_data\card_images\augmented_card_44786.jpg,training_data\augmented_data\card_masks\augmented_card_44786.png,ref_L1000768_card_02,40,786
augmented_card_44787,b_reverse,training_data\augmented_data\card_images\augmented_card_44787.jpg,training_data\augmented_data\card_masks\augmented_card_44787.png,ref_L1000768_card_02,40,787
augmented_card_44788,b_reverse,training_data\augmented_data\card_images\augmented_card_44788.jpg,training_data\augmented_data\card_masks\augmented_card_44788.png,ref_L1000768_card_02,40,788
augmented_card_44789,b_reverse,training_data\augmented_data\card_images\augmented_card_44789.jpg,training_data\augmented_data\card_masks\augmented_card_44789.png,ref_L1000768_card_02,40,789
augmented_card_44790,b_reverse,training_data\augmented_data\card_images\augmented_card_44790.jpg,training_data\augmented_data\card_masks\augmented_card_44790.png,ref_L1000768_card_02,40,790
augmented_card_44791,b_reverse,training_data\augmented_data\card_images\augmented_card_44791.jpg,training_data\augmented_data\card_masks\augmented_card_44791.png,ref_L1000768_card_02,40,791
augmented_card_44792,b_reverse,training_data\augmented_data\card_images\augmented_card_44792.jpg,training_data\augmented_data\card_masks\augmented_card_44792.png,ref_L1000768_card_02,40,792
augmented_card_44793,b_reverse,training_data\augmented_data\card_images\augmented_card_44793.jpg,training_data\augmented_data\card_masks\augmented_card_44793.png,ref_L1000768_card_02,40,793
augmented_card_44794,b_reverse,training_data\augmented_data\card_images\augmented_card_44794.jpg,training_data\augmented_data\card_masks\augmented_card_44794.png,ref_L1000768_card_02,40,794
augmented_card_44795,b_reverse,training_data\augmented_data\card_images\augmented_card_44795.jpg,training_data\augmented_data\card_masks\augmented_card_44795.png,ref_L1000768_card_02,40,795
augmented_card_44796,b_reverse,training_data\augmented_data\card_images\augmented_card_44796.jpg,training_data\augmented_data\card_masks\augmented_card_44796.png,ref_L1000768_card_02,40,796
augmented_card_44797,b_reverse,training_data\augmented_data\card_images\augmented_card_44797.jpg,training_data\augmented_data\card_masks\augmented_card_44797.png,ref_L1000768_card_02,40,797
augmented_card_44798,b_reverse,training_data\augmented_data\card_images\augmented_card_44798.jpg,training_data\augmented_data\card_masks\augmented_card_44798.png,ref_L1000768_card_02,40,798
augmented_card_44799,b_reverse,training_data\augmented_data\card_images\augmented_card_44799.jpg,training_data\augmented_data\card_masks\augmented_card_44799.png,ref_L1000768_card_02,40,799
augmented_card_44800,b_reverse,training_data\augmented_data\card_images\augmented_card_44800.jpg,training_data\augmented_data\card_masks\augmented_card_44800.png,ref_L1000768_card_02,40,800
augmented_card_44801,b_reverse,training_data\augmented_data\card_images\augmented_card_44801.jpg,training_data\augmented_data\card_masks\augmented_card_44801.png,ref_L1000768_card_02,40,801
augmented_card_44802,b_reverse,training_data\augmented_data\card_images\augmented_card_44802.jpg,training_data\augmented_data\card_masks\augmented_card_44802.png,ref_L1000768_card_02,40,802
augmented_card_44803,b_reverse,training_data\augmented_data\card_images\augmented_card_44803.jpg,training_data\augmented_data\card_masks\augmented_card_44803.png,ref_L1000768_card_02,40,803
augmented_card_44804,b_reverse,training_data\augmented_data\card_images\augmented_card_44804.jpg,training_data\augmented_data\card_masks\augmented_card_44804.png,ref_L1000768_card_02,40,804
augmented_card_44805,b_reverse,training_data\augmented_data\card_images\augmented_card_44805.jpg,training_data\augmented_data\card_masks\augmented_card_44805.png,ref_L1000768_card_02,40,805
augmented_card_44806,b_reverse,training_data\augmented_data\card_images\augmented_card_44806.jpg,training_data\augmented_data\card_masks\augmented_card_44806.png,ref_L1000768_card_02,40,806
augmented_card_44807,b_reverse,training_data\augmented_data\card_images\augmented_card_44807.jpg,training_data\augmented_data\card_masks\augmented_card_44807.png,ref_L1000768_card_02,40,807
augmented_card_44808,b_reverse,training_data\augmented_data\card_images\augmented_card_44808.jpg,training_data\augmented_data\card_masks\augmented_card_44808.png,ref_L1000768_card_02,40,808
augmented_card_44809,b_reverse,training_data\augmented_data\card_images\augmented_card_44809.jpg,training_data\augmented_data\card_masks\augmented_card_44809.png,ref_L1000768_card_02,40,809
augmented_card_44810,b_reverse,training_data\augmented_data\card_images\augmented_card_44810.jpg,training_data\augmented_data\card_masks\augmented_card_44810.png,ref_L1000768_card_02,40,810
augmented_card_44811,b_reverse,training_data\augmented_data\card_images\augmented_card_44811.jpg,training_data\augmented_data\card_masks\augmented_card_44811.png,ref_L1000768_card_02,40,811
augmented_card_44812,b_reverse,training_data\augmented_data\card_images\augmented_card_44812.jpg,training_data\augmented_data\card_masks\augmented_card_44812.png,ref_L1000768_card_02,40,812
augmented_card_44813,b_reverse,training_data\augmented_data\card_images\augmented_card_44813.jpg,training_data\augmented_data\card_masks\augmented_card_44813.png,ref_L1000768_card_02,40,813
augmented_card_44814,b_reverse,training_data\augmented_data\card_images\augmented_card_44814.jpg,training_data\augmented_data\card_masks\augmented_card_44814.png,ref_L1000768_card_02,40,814
