image_id,card,mask_path
aug_22486,b_4,project/training_data/training_masks/augmented_cards/aug_22486.png
aug_22487,g_4,project/training_data/training_masks/augmented_cards/aug_22487.png
aug_22488,draw_4,project/training_data/training_masks/augmented_cards/aug_22488.png
aug_22489,y_9,project/training_data/training_masks/augmented_cards/aug_22489.png
aug_22490,r_9,project/training_data/training_masks/augmented_cards/aug_22490.png
aug_22491,b_9,project/training_data/training_masks/augmented_cards/aug_22491.png
aug_22492,g_9,project/training_data/training_masks/augmented_cards/aug_22492.png
aug_22493,y_8,project/training_data/training_masks/augmented_cards/aug_22493.png
aug_22494,r_8,project/training_data/training_masks/augmented_cards/aug_22494.png
aug_22495,b_8,project/training_data/training_masks/augmented_cards/aug_22495.png
aug_22496,g_8,project/training_data/training_masks/augmented_cards/aug_22496.png
aug_22497,wild,project/training_data/training_masks/augmented_cards/aug_22497.png
aug_22498,y_7,project/training_data/training_masks/augmented_cards/aug_22498.png
aug_22499,r_7,project/training_data/training_masks/augmented_cards/aug_22499.png
aug_22500,b_7,project/training_data/training_masks/augmented_cards/aug_22500.png
aug_22501,g_7,project/training_data/training_masks/augmented_cards/aug_22501.png
aug_22502,y_reverse,project/training_data/training_masks/augmented_cards/aug_22502.png
aug_22503,r_reverse,project/training_data/training_masks/augmented_cards/aug_22503.png
aug_22504,b_reverse,project/training_data/training_masks/augmented_cards/aug_22504.png
aug_22505,g_reverse,project/training_data/training_masks/augmented_cards/aug_22505.png
aug_22506,y_skip,project/training_data/training_masks/augmented_cards/aug_22506.png
aug_22507,r_skip,project/training_data/training_masks/augmented_cards/aug_22507.png
aug_22508,b_skip,project/training_data/training_masks/augmented_cards/aug_22508.png
aug_22509,g_skip,project/training_data/training_masks/augmented_cards/aug_22509.png
aug_22510,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22510.png
aug_22511,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22511.png
aug_22512,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22512.png
aug_22513,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22513.png
aug_22514,y_0,project/training_data/training_masks/augmented_cards/aug_22514.png
aug_22515,r_0,project/training_data/training_masks/augmented_cards/aug_22515.png
aug_22516,b_0,project/training_data/training_masks/augmented_cards/aug_22516.png
aug_22517,g_0,project/training_data/training_masks/augmented_cards/aug_22517.png
aug_22518,y_3,project/training_data/training_masks/augmented_cards/aug_22518.png
aug_22519,r_3,project/training_data/training_masks/augmented_cards/aug_22519.png
aug_22520,b_3,project/training_data/training_masks/augmented_cards/aug_22520.png
aug_22521,g_3,project/training_data/training_masks/augmented_cards/aug_22521.png
aug_22522,y_2,project/training_data/training_masks/augmented_cards/aug_22522.png
aug_22523,r_2,project/training_data/training_masks/augmented_cards/aug_22523.png
aug_22524,b_2,project/training_data/training_masks/augmented_cards/aug_22524.png
aug_22525,g_2,project/training_data/training_masks/augmented_cards/aug_22525.png
aug_22526,y_1,project/training_data/training_masks/augmented_cards/aug_22526.png
aug_22527,r_1,project/training_data/training_masks/augmented_cards/aug_22527.png
aug_22528,b_1,project/training_data/training_masks/augmented_cards/aug_22528.png
aug_22529,g_1,project/training_data/training_masks/augmented_cards/aug_22529.png
aug_22530,y_6,project/training_data/training_masks/augmented_cards/aug_22530.png
aug_22531,r_6,project/training_data/training_masks/augmented_cards/aug_22531.png
aug_22532,b_6,project/training_data/training_masks/augmented_cards/aug_22532.png
aug_22533,g_6,project/training_data/training_masks/augmented_cards/aug_22533.png
aug_22534,y_5,project/training_data/training_masks/augmented_cards/aug_22534.png
aug_22535,r_5,project/training_data/training_masks/augmented_cards/aug_22535.png
aug_22536,b_5,project/training_data/training_masks/augmented_cards/aug_22536.png
aug_22537,g_5,project/training_data/training_masks/augmented_cards/aug_22537.png
aug_22538,y_4,project/training_data/training_masks/augmented_cards/aug_22538.png
aug_22539,r_4,project/training_data/training_masks/augmented_cards/aug_22539.png
aug_22540,b_4,project/training_data/training_masks/augmented_cards/aug_22540.png
aug_22541,g_4,project/training_data/training_masks/augmented_cards/aug_22541.png
aug_22542,draw_4,project/training_data/training_masks/augmented_cards/aug_22542.png
aug_22543,y_9,project/training_data/training_masks/augmented_cards/aug_22543.png
aug_22544,r_9,project/training_data/training_masks/augmented_cards/aug_22544.png
aug_22545,b_9,project/training_data/training_masks/augmented_cards/aug_22545.png
aug_22546,g_9,project/training_data/training_masks/augmented_cards/aug_22546.png
aug_22547,y_8,project/training_data/training_masks/augmented_cards/aug_22547.png
aug_22548,r_8,project/training_data/training_masks/augmented_cards/aug_22548.png
aug_22549,b_8,project/training_data/training_masks/augmented_cards/aug_22549.png
aug_22550,g_8,project/training_data/training_masks/augmented_cards/aug_22550.png
aug_22551,wild,project/training_data/training_masks/augmented_cards/aug_22551.png
aug_22552,y_7,project/training_data/training_masks/augmented_cards/aug_22552.png
aug_22553,r_7,project/training_data/training_masks/augmented_cards/aug_22553.png
aug_22554,b_7,project/training_data/training_masks/augmented_cards/aug_22554.png
aug_22555,g_7,project/training_data/training_masks/augmented_cards/aug_22555.png
aug_22556,y_reverse,project/training_data/training_masks/augmented_cards/aug_22556.png
aug_22557,r_reverse,project/training_data/training_masks/augmented_cards/aug_22557.png
aug_22558,b_reverse,project/training_data/training_masks/augmented_cards/aug_22558.png
aug_22559,g_reverse,project/training_data/training_masks/augmented_cards/aug_22559.png
aug_22560,y_skip,project/training_data/training_masks/augmented_cards/aug_22560.png
aug_22561,r_skip,project/training_data/training_masks/augmented_cards/aug_22561.png
aug_22562,b_skip,project/training_data/training_masks/augmented_cards/aug_22562.png
aug_22563,g_skip,project/training_data/training_masks/augmented_cards/aug_22563.png
aug_22564,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22564.png
aug_22565,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22565.png
aug_22566,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22566.png
aug_22567,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22567.png
aug_22568,y_0,project/training_data/training_masks/augmented_cards/aug_22568.png
aug_22569,r_0,project/training_data/training_masks/augmented_cards/aug_22569.png
aug_22570,b_0,project/training_data/training_masks/augmented_cards/aug_22570.png
aug_22571,g_0,project/training_data/training_masks/augmented_cards/aug_22571.png
aug_22572,y_3,project/training_data/training_masks/augmented_cards/aug_22572.png
aug_22573,r_3,project/training_data/training_masks/augmented_cards/aug_22573.png
aug_22574,b_3,project/training_data/training_masks/augmented_cards/aug_22574.png
aug_22575,g_3,project/training_data/training_masks/augmented_cards/aug_22575.png
aug_22576,y_2,project/training_data/training_masks/augmented_cards/aug_22576.png
aug_22577,r_2,project/training_data/training_masks/augmented_cards/aug_22577.png
aug_22578,b_2,project/training_data/training_masks/augmented_cards/aug_22578.png
aug_22579,g_2,project/training_data/training_masks/augmented_cards/aug_22579.png
aug_22580,y_1,project/training_data/training_masks/augmented_cards/aug_22580.png
aug_22581,r_1,project/training_data/training_masks/augmented_cards/aug_22581.png
aug_22582,b_1,project/training_data/training_masks/augmented_cards/aug_22582.png
aug_22583,g_1,project/training_data/training_masks/augmented_cards/aug_22583.png
aug_22584,y_6,project/training_data/training_masks/augmented_cards/aug_22584.png
aug_22585,r_6,project/training_data/training_masks/augmented_cards/aug_22585.png
aug_22586,b_6,project/training_data/training_masks/augmented_cards/aug_22586.png
aug_22587,g_6,project/training_data/training_masks/augmented_cards/aug_22587.png
aug_22588,y_5,project/training_data/training_masks/augmented_cards/aug_22588.png
aug_22589,r_5,project/training_data/training_masks/augmented_cards/aug_22589.png
aug_22590,b_5,project/training_data/training_masks/augmented_cards/aug_22590.png
aug_22591,g_5,project/training_data/training_masks/augmented_cards/aug_22591.png
aug_22592,y_4,project/training_data/training_masks/augmented_cards/aug_22592.png
aug_22593,r_4,project/training_data/training_masks/augmented_cards/aug_22593.png
aug_22594,b_4,project/training_data/training_masks/augmented_cards/aug_22594.png
aug_22595,g_4,project/training_data/training_masks/augmented_cards/aug_22595.png
aug_22596,draw_4,project/training_data/training_masks/augmented_cards/aug_22596.png
aug_22597,y_9,project/training_data/training_masks/augmented_cards/aug_22597.png
aug_22598,r_9,project/training_data/training_masks/augmented_cards/aug_22598.png
aug_22599,b_9,project/training_data/training_masks/augmented_cards/aug_22599.png
aug_22600,g_9,project/training_data/training_masks/augmented_cards/aug_22600.png
aug_22601,y_8,project/training_data/training_masks/augmented_cards/aug_22601.png
aug_22602,r_8,project/training_data/training_masks/augmented_cards/aug_22602.png
aug_22603,b_8,project/training_data/training_masks/augmented_cards/aug_22603.png
aug_22604,g_8,project/training_data/training_masks/augmented_cards/aug_22604.png
aug_22605,wild,project/training_data/training_masks/augmented_cards/aug_22605.png
aug_22606,y_7,project/training_data/training_masks/augmented_cards/aug_22606.png
aug_22607,r_7,project/training_data/training_masks/augmented_cards/aug_22607.png
aug_22608,b_7,project/training_data/training_masks/augmented_cards/aug_22608.png
aug_22609,g_7,project/training_data/training_masks/augmented_cards/aug_22609.png
aug_22610,y_reverse,project/training_data/training_masks/augmented_cards/aug_22610.png
aug_22611,r_reverse,project/training_data/training_masks/augmented_cards/aug_22611.png
aug_22612,b_reverse,project/training_data/training_masks/augmented_cards/aug_22612.png
aug_22613,g_reverse,project/training_data/training_masks/augmented_cards/aug_22613.png
aug_22614,y_skip,project/training_data/training_masks/augmented_cards/aug_22614.png
aug_22615,r_skip,project/training_data/training_masks/augmented_cards/aug_22615.png
aug_22616,b_skip,project/training_data/training_masks/augmented_cards/aug_22616.png
aug_22617,g_skip,project/training_data/training_masks/augmented_cards/aug_22617.png
aug_22618,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22618.png
aug_22619,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22619.png
aug_22620,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22620.png
aug_22621,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22621.png
aug_22622,y_0,project/training_data/training_masks/augmented_cards/aug_22622.png
aug_22623,r_0,project/training_data/training_masks/augmented_cards/aug_22623.png
aug_22624,b_0,project/training_data/training_masks/augmented_cards/aug_22624.png
aug_22625,g_0,project/training_data/training_masks/augmented_cards/aug_22625.png
aug_22626,y_3,project/training_data/training_masks/augmented_cards/aug_22626.png
aug_22627,r_3,project/training_data/training_masks/augmented_cards/aug_22627.png
aug_22628,b_3,project/training_data/training_masks/augmented_cards/aug_22628.png
aug_22629,g_3,project/training_data/training_masks/augmented_cards/aug_22629.png
aug_22630,y_2,project/training_data/training_masks/augmented_cards/aug_22630.png
aug_22631,r_2,project/training_data/training_masks/augmented_cards/aug_22631.png
aug_22632,b_2,project/training_data/training_masks/augmented_cards/aug_22632.png
aug_22633,g_2,project/training_data/training_masks/augmented_cards/aug_22633.png
aug_22634,y_1,project/training_data/training_masks/augmented_cards/aug_22634.png
aug_22635,r_1,project/training_data/training_masks/augmented_cards/aug_22635.png
aug_22636,b_1,project/training_data/training_masks/augmented_cards/aug_22636.png
aug_22637,g_1,project/training_data/training_masks/augmented_cards/aug_22637.png
aug_22638,y_6,project/training_data/training_masks/augmented_cards/aug_22638.png
aug_22639,r_6,project/training_data/training_masks/augmented_cards/aug_22639.png
aug_22640,b_6,project/training_data/training_masks/augmented_cards/aug_22640.png
aug_22641,g_6,project/training_data/training_masks/augmented_cards/aug_22641.png
aug_22642,y_5,project/training_data/training_masks/augmented_cards/aug_22642.png
aug_22643,r_5,project/training_data/training_masks/augmented_cards/aug_22643.png
aug_22644,b_5,project/training_data/training_masks/augmented_cards/aug_22644.png
